,ratings,comments
7920,10,이순신 장군님께 감사하는 마음으로 울었읍니다
7921,10,이정도면 ..영화가 아니라 역사다..일단 혼자 홀로 나아가 싸워 1대100으로 싸우시다니...진정 ..구국의 영웅이시다..
7922,9,쪽바리들에게 홀딱 먹힐 나라를 구하시고... 돌아가신 후에도 꼴랑 백원짜리 동전 모델로 활동해 주시는 소박한 장군님 이나라 모든 정치인들이 매일 하루 세번씩 감상한 후 땅을치며 반성해야 할 영화 !!!
7923,10,오랫만에 영화보며 가슴 불끈하게 했음.그거면 됨..짱임
7924,8,"이순신이라는 위인을 바탕으로 하였기에, 거기에 걸맞는 배우가 필요했었고 적절하게 잘 기용되었다고 생각한다. 잘맞는 옷을 입고 좋은 연기를 보여주었으나 약간의 아쉬움도 왜 드는건지 모르겠다. (일본인 역활을 한 배우들의 악센트나 억양문제에서 거슬리는 느낌?)50분간의 전투씬은 눈을땔수없게 해주어서 좋았던 점."
7925,10,매우 재밌었고요 매우 통쾌한 영화였습니다. 역사공부도 잘되는 영화였고 우리나라가 정말 대단한 나라라는 것을 알게되었습니다. 이순신 장군님 쨔아아아앙
7926,10,"역사의 인물 이순신,,,,그 영웅을 다시 보았고 그정신을 다시보며 현대의 우리 모습을 돌이켜보는 기회가 되었습니다. 대단한 대한민국 온국민의 충절로 부강하고 잘사는 나라를 만듭시다."
7927,10,완전 감동~! 멋진영화! 더이상 뭘기대하나..
7928,8,이순신이라는 캐릭터 해석은 관객에게 맡기고 해전에 올인한 흥행 감독의 노련함.
7929,7,작품성으로 보면 7점밖에 줄수없는 영화이나 관객수가 많은건 그만큼 이시대에 영웅이 필요하다는 증거임.
7930,6, 초반은 엄청 지루함. 이순신 장군님의 업적으로 대박치는거지 절대 영화가 잼나서는 아닌듯. 분명 승리한 역사인데 패배한 역사를 다룬 300보다 훨 재미없고 최근 본 사극 역린보다 긴장감 떨어짐
7931,6,배우가 망친 영화인듯 목소리가 너무 갈라지는 목소리라 많이 거슬렸음 담편에는 주인공을 다른 배역으로 바꿨으면 함... 주인공떄문에 몰입도 떨어짐 나머지는 그런대로 6점정도
7932,8,역사적 사실에 최대한 다가선 스토리인듯 합니다. 이순신 장군의 내면연기가 제일 좋았던거 같네요~~ 괜찮은 영화이니 강추합니다!!
7933,6,이순신장군은 위대하고 영웅임은 틀림없는 사실입니다. 하지만 영화가 재미있는건 모르겠네요... 스토리가 영~~  뭔가가 엉성하고 B급영화정도..  하지만 cg는 잘처리된거 같습니다..  제 점수는 6점입니다
7934,8,흠잡을게 없네요... 단 .. 영화적 재미는 군도가 좀더....
7935,8,과연 천운이 무엇이 였을까? 정녕 백성들을 생각했다면 무능한 임금과 조정을 뒤엎어야 되지 않았을까?
7936,5,감독 머리 수준 체크가 필요한듯... 지리한 애국심 감성팔이... 
7937,10,얼마전 다시금  난중일기를  읽은터라~ 감동깊게 봤어여~  글구  감동의 눈물도~~~~ !!!
7938,10,160억으로 이정도 만들었으면 잘한거다 . 그러나 트랜스포머 CG는 부럽다. 6점 이하 평점준 놈들은 인간도 아니다.
7939,9,연기 최고! 연출도 잘하고~ 재미있게 봤어요~
7940,6,초반 내내 어찌나 지루한지 건너뛰기를 해서 전투씬으로 넘어가고 싶었다. 굳이 인파를 뚫고 볼만한 영화는 아닌 것 같다.
7941,10,모든 출연  배우들의 연기 짱! 전체적으로 만족 ~ 보고난 느낌도....행복....10점 드립니다^^*
7942,8,명랑(鳴粱).회오리 울음이라 했다. 영화적 완성도를 떠나 이작품이 온전하게 태어날 수 있었음에 제작에 참여한 모든 이에게 경의를 표한다. 특히 자칫 계몽적으로 흐를 수 있는 작품을 몰입할 수 있게끔 만든 김한민 감독의 천부적인 재능과 엄청난 흥행 부담감을 마다하지 않은 권미경 상무에게 경의를 표한다.
7943,10,영화를 보고 난 뒤 울컥거리는 자신을 보게 될것이다.
7944,10,"한국 영화에 이렇게 통쾌하게 일본을 깨부수는 영화가 있었나?속이 다 후련하고, 최민식 연기한 이순신 장군이 부활하길 바라고, 이 영화 1360만 아바타 기록 깰 것이다."
7945,6,"감동이 전혀 없는 밋밋한 영화, 애국심 빼면 정말 재미없고 최민식, 유승룡을 제외한 연기자들 빵점"
7946,8,이순신역으로는 김명민만큼 멋지고 어울리는 사람이 없는거 같군.ㅋ 최민식은 카리스마는 있지만 목소리가 쩌렁쩌렁하지 않아 몰입도면에서 약했고.. 역사를 다시 영화화해서 관람객들에게 성찰하게해준것에 높은 점수...그리고 우리나라 영화기술도 대단~~
7947,1,허접한...  역사적 사실도 제대로 그려내지 못한.... 
7948,10,"""바다를 버리는 건 조선을 버리는 것이다."" 권율에게 합류하라는 왕명을 어겼지만 이순신에게 ""충""이란? 나라와 백성이였고, 선조는 백성과 도성을 버리고  피난을 갔다. 선봉에선 죽음을 각오한 대장선에  살생이 금기인 스님들도 적들과 싸운 것은 종교보다 위기의  조선을 구하려함  도륙당하는 백성과 위기의 조선을 구"
7949,8,8점이 맞다고 본다. 오락적인 요소와 역사 사실을 적절히 믹스한거에 대해서는 10점을 주고싶으나 이상하게 살짝 아쉬움이 남는다. 영화속의 대사처럼 선조들이 개고생한걸 모르고 사는 내가 부끄러웠다.
7950,5,관객수보고 엄청재밋나 싶어서 간만에 영화보러 갔더니 짜증만남..  신랑이랑 둘이서 욕하고 나옴 근데 진정 묻고 싶음 다른사람들은 정말 재밋어서 10점을 준걸까 알바아닌가?
7951,2,군도보다 조금 나은 영화~...  넘 기대가 컸나~~~   지루하다 못해 좀 짜증난 영화 
7952,0,진짜 못만들었다
7953,10,가족과 같이 보았는데 정말 잘 만든 영화였고 우리 민족의 저력이 느껴지는 작품이었습니다
7954,10,요즘 대한민국 국민들은 나라에대한 실망감과 자괴감에 빠져있다. 이런 시기에 이런 영화가 나와주어서 우리가 누구의 후손이고 얼마나 대단한 민족인지 일깨워주며 충분히 우리 민족에 대한 자부심을 가지고 떳떳하게 살아갈수있게 힘을 불어너어주는 영화. 그것만으로도 이 영화는 충분히 볼만한 가치가 있다. 
7955,10,영화보고 계속 계속 생각나는 영화 한번 더 봐야겠어요
7956,10,재미도 있었지만 우리민족의 훌륭한 역사속 한장면이라는 생각에 울컥했습니다.  지금도 믿을 수 없다는 실제했던 전투!  그게 우리민족입니다.  각성되었으면 좋겠습니다.
7957,10,한마디로 감명~감동 이었습니다  박통부터 봐야 하지 않을까 생각 됩니다 군신과백성은 나라에 충(忠) 하고 군주는 백성을 내몸보다 우선 아끼는 마음 에서 애국을 갖게 해야 됩니다 이기와 편견과 고집을 버리고 인사 또한 탕평해야함을 생각케 하는영화이며 청소녕들에게 단체관람 필요 합니다^^
7958,10,감동 자체인 영화!!!
7959,7,"어제 보고 왓는데,울컥하고 멋진 영화입니다. 그런데 어린이가 보면 약간 좀 그런영화인듯??"
7960,10,대한민국 사람이라면 꼭봐야할 영화고 이순신의 리더십과 용감함을 볼수있는 최고의 영화다.
7961,4,"관객만 존재하는 영화네요. 감동도, 긴장도,  이야기도 없는 영화라고 생각되네요. "
7962,10,"남편이랑 정말 뜨겁게 보았던 영화입니다!! 다시하여금 역사를 생각하게하고,, 자랑스럽습니다!! 감동이였습니다!!~^^ "
7963,10,최고!
7964,10,대한민국 국민이면 보아야하는 영화다...봐라 후회는 없다!!!
7965,9,짝짝짝....명량을 선택해서 우리 5인가족이 응원했어요.....제법 잘 만든 영화였어요....
7966,10,이순신 장군 너무나 존경스러워요 이런 과거가 있어 지금의 우리가 있는거겠죠 완전 감동
7967,9,영웅보다 인간 이순신장군님을 본 듯 하지만 전체적인 캐릭터만 잘 살렸어도  더 완벽한 영화가 되었을텐데 아쉽다.
7968,9,배우들의 연기력과 감동이 있지만 약간 작위작인 느낌이 있어서 연출에 약간의 아쉬움이 있다..
7969,10,"오락물을 기대하고 본다면 별하나, 역사 속으로 몰입하여 들어가 본다면 별 100 !!!"
7970,1,재미없다
7971,4,"대기업 마케팅력으로 1천만은 깔고가니..1천5백만은 돼야 흥행 돌풍이라 이해해야 할 듯. 이 좋은 소재를..알바 잘 둔 영화로 전락 시키는..감독 클라스..감독역량 -1(별), 상영관독점-1, 과한평점-1"
7972,8,후반 전투에서 조금 억지스러운 면도 있지만 위키 검색해보면 나름 전투신에 실제 명량 대첩에 있었던일을 최대한 반영하려는 노력이 보입니다. 사실 실제로 있었던일이 너무 넘사벽이라 영화로 만드니 믿기지 안는듯한 느낌이 들더라고요 가시기전에 꼭 명량 대첩에 관하여 알고 가시는게 도움이 많이 될듯합니다
7973,10,최고의 영화!!!
7974,9,호불호가 강하네요~~ 저는무척흥미진진하게 봤어요~ 최근 다시 아베의 제국주의야욕 ~  무섭다는 생각도 드네요~
7975,0,디워의 광풍이 생각난다..ㅋㅋㅋ 당시에 디워 까는 사람은 매장 당하는 수준까지 갔었지 ㅋㅋㅋ 명량 같은 졸작을 졸작이라 부르지 못하는 현실이 딱 디워 광풍 불때와 같다.
7976,10,꼭 봐야할 영화입니다.
7977,10,좋은영화입니다.
7978,10,할리우드 영웅들 사이에 오랜만에 진정한 영웅..
7979,0,민식이 횽믿고 지금보러갑니다 ~^^
7980,10,처음으로 평점 답니다...^^ 꼭 보세요.
7981,5,뭐가 재미 있다는건지 알 수가 없네 가족속에 끌려 억지로 봤지만
7982,1,영화랑 애국이랑 이순신 장군님을 다 섞어서 생각하네..... 다 따로 생각해서 영화로만 본 관점에서 쓰레기다.
7983,1,민식이 이새끼 명박이 똘마니잖아  츠키야마 아키히로의 똘마니가 이순신장군역이라고? 저 똘마니새끼가 아니라 차라리 김명민을 썼어야 옳았다
7984,2,"재미없다,,,카리스마도없고~~좀더나은 배우가 했어야~~~"
7985,10,성웅 이순신 장군의 위대한 업적 꼭 봅시다.^^
7986,5,이순신장군과 최민식이라서 이정도도 준겁니다.. 스토리가참 별루고 전투씬빼곤그닥 감동도 재미도없는 거품영화.. 
7987,1,최민식이순인 여섯글자빼면 1점주기도 아까운영화! 어설프고 엉성하고 애국심에 기댄 형편없는영화! 돈아깝다는 생각이드는 몇안되는 영화!
7988,9,시리즈나와라~  기대한다.. 대신 컴퓨터그래픽에 돈 좀 팍팍써라!!!
7989,9,사실적인 전투신 및 이순신장군의 내면연기 넘 좋았습니다. 단지 아쉬운건 너무 이순신 장군 혼자 너무 중심적으로 나온게 좀아쉬웠던것 같습니다 전체적으로는 훌륭했습니다
7990,9,가족  친구와 함께  꼭 보라고 권해주고 싶다. 명랑 ~~굿♡~
7991,8,"최민식 연기 돋보임 해전전투신 최고 나머지 장면은 상세 내용이 모자란듯,,,,"
7992,6,영화 전체에서 스토리보다 전투장면 몰입이 더 잘됨 이순신역할을 부각시켰는지 몰라도 왜군장수의 연기에서 배우들이 아깝다고 생각듬  즉 좋은 재료를 가지고 음식을 망친 느낌임... 뭔가 이것저것 시도는 많이 한듯한데...재료를 너무 많이 넣으려고만 했다는 생각이 들었음 
7993,10,아..장군님의 위대함에 울고 카리스마에 떨렸다.. 하루가 지난 지금도 가슴이 먹먹하고 여운이 남는다..ㅠ.ㅠ
7994,1,이순신이 니들에게   부탁하잖아  그 소리가 안들리니?  백전백패를 할 수있잖아...그러나 그 고뇌가  안느껴쪄? 
7995,9,2탄도 빨리 나왔으면 ...
7996,10,돈 만원이 아깝지않은 영화
7997,6,많이 지루했습니다 중간에 졸만큼... 이순신님 영화라서 이만큼이라도 줍니다. 입소문 거품이 많군요
7998,7,"온가족이 함께 봤는데, 왜적을 쳐부셔서 통쾌한거 빼고는 기대에 못 미친다. 시나리오나 전투씬 등. 10점 만점에 7점 정도."
7999,10,배우들의 멋진 연기와 찰진 연출의 힘... 보는 동안 가슴에서 무언가 울컥하는것을 느꼇다.
8000,9,리얼리티가 극대화 된 영화. 모든 스태프와 연기자들에게 박수를 보낸다. 근데 고경표는 대사도 없거늘 왜 이리 자주 나온건지......   아베에게 반드시 보여주고 싶은 영화다.
8001,5,배우들의 연기력은 볼만했으나 너무 심한 감성팔이 영화. 재미없다고 욕하면 감히 어떻게 이순신을 욕하냐고 할거 같아 욕도 못 할거 같은 분위기 조성. 아들이 아버지에게 명대사를 유도 하는 장면들이 제일 거슬림. 
8002,10,가슴에 와 닿는 영화~ 최고다~^^
8003,6,영화는 보지 않앗지만 군도 보고 맥 빠짐~~ 군도 하고 엇비슷 비교 되는영화라면  실망 할것 같음  솔직히 군도 돈이 아까웠음 보지 않앗으니 매너상 6점~~
8004,9,"몇몇 후기 중 스토리가 없다, cg가 별루다 해서... 또 다 아는 내용이려니 하면서 봤다. 보면서 세 번 눈물이 주르르 흘렀다, 나도 모르게... 아버님 돌아가신 뒤로 처음이다. 잘 만들었다. 다음에 비디오 나오면 애들과 꼭 다시보고 싶은 영화다. 과하지 않고 모자라지 않게 정말 연기 잘했다. 인간 성웅 이순신을 봤다..."
8005,5,감독의 허세로 시작해서 허세로 끝난 영화 무슨 어설픈 헐리웃 영화 보는줄.. 초중딩들이나 별 생각없는 사람들이 보면 재미있을듯. 성군 이순신을 이렇게 표현하다니 아쉽기도..
8006,10,전투씬은 정말 내 상상을 초월... 불멸의 이순신정도의 전투씬을 상상하고 간 내가 챙피했다.
8007,5,"다큐가 아니라 영화니까 어느정도 이해하겠는데,국뽕을 배재한 이순신을 바랬는데 아쉽습니다, 이순신이 나라를 구한 영웅인건 이미 누구나 다 아는 사실이니까요, 색다른 재해석은 없습니다. 클리셰의 남용도 많이 아쉽습니다. CG가 많이 들어간 티비사극 느낌을 지울수가 없습니다. "
8008,8,후손들이 반드시 보고 다시한번 깊게 생각해야함
8009,10,이순신 장군님 그리고 목숨을 걸고 이 땅을 지켜준 여러이들이 있었기에 지금의 내가 존재할 수 있었습니다. 감사합니다. 현재의 나를 돌아볼 수 있는 시간이었습니다.
8010,5,감독은 4년 동안 뭐했나 모르겠습니다. 홍보수준이 꼭 디워 같습니다 차라리 영화보실돈으로 이순신 책사서 보세요.. 1시간 지루하고 무겁고 시계만 쳐다보고.. 해상전투신만으로는 천만 관중 가면 문제 있지 않을까요? 팩트는 스토리 라인자체가 없습니다.. 아는 내용 싸구려 cg로 구현한것뿐... 그래도 재조명해줘서5점
8011,7,확실한건 일본 배가 정교하고 단단해보인다는거..
8012,5,기대가 커서였을까. 내용도 없고 볼것도 그저그런 영화.. 초반의 지루함을 해전에서 만회하길 기대했지만 전투장면조차 지루하고 뻔함.
8013,8,민족의 성웅이 만든 전설적인 전투를 그린 영화기에 10점짜리를 기대했다. 분명히 기대에는 못미친다. 하지만 이순신 장군의 인간적 고뇌와 굳은 심지를 충분히 잘 그려냈다고 생각한다. 그리고 초반의 심심한 진행은 후반의 해상격투 씬으로 보상해준다. CG의 완성도와 고증에 있어서는 조금 아쉬운 점이 크다.
8014,10,가슴속에 울림이 있어 좋아요 죽음앞에서초연한모습 너무인상적
8015,10,와우~가슴이 울려서 잠을 이룰수 없을 정도로 가슴 벅찬 영화!!!!!
8016,10,최고!!!!
8017,9,초반에 좀 지루한감이 있지만 재미있음  이거보고 생각한게 불멸의 이순신을 싹다 봐야하나... 였으니..
8018,10,평론가들 주둥이터는거 진심 꼴보기싫음 이러쿵저러쿵 트집잡기안달난듯 캐릭터 갖고까는데 전쟁영화기때문에 주요 등장인물이 우리만 수십명 일본장수까지하면 너무많아서 일일이 전부 설명 할려면 초점이 이순신이 아니고 산으로 러닝타임도 문제고 중심이 흐려질거같다          
8019,9,야 들었지? 후인들이 몰라주면 호로자식들이랬어. 잘 알자 ㅋ
8020,9,1대 300식 대결이라 어이없다는 분은 난중일기를 보길. 실제로 저랬음. 한동안 이순신배 한척만 일당백으로 왜군과 붙었고 수십척을 격파하는 동안 이순신배의 전사자는 단 둘. 미스테리거나 전근대 해적과 근대 해군의 차이같은 무슨 전술상의 차이가 있는거거나.
8021,0,감독이 난중일기를 읽었는지 의심스럽다~ 최민식 캐스팅부터 맘에 안들었는데 역시나~ 최민식은 정말 좋은배우지만 최민식이 소화하기엔 너무나 다른 캐릭터다~ 난중일기를 읽은 사람이라면 이순신장군이 얼마나 백성을 병사를 나라를 사랑했고 인자하셨던 분이였는지 공감할것이다.
8022,10,대박...영화보고 역사책을 다시 펼쳐보게되었다.
8023,10,나는 한국인이다. 자랑스럽다
8024,10,"최민식으로 보이지않습니다.  이순신 장군으로 보일뿐..!!  최민식님, 최고의 배우십니다~~  감명깊게 뭉클하게 봤습니다.  "
8025,10,잘봤습니다^^
8026,10,재미있게봤습니다. 많은생각을하게하는영화였고 이순신장군에대해역사적지식을좀더찾아보게만드는영화였습니다.말할필요도없이최민식님의연기는최고였습니다.초반무기력하고힘없는눈빛이답답했지만영화가끝나고나니그눈빛이더생각나고그고뇌가느껴집니다.오히려인간적이였습니다. 아이들을데리고다시한번볼까합니다.
8027,10,이순신 그 이름앞에 숙연함과 뭔지 모를 뭉클한 감동... 영화의 완성도를 논하기보다 나라를 생각하게 만드는 무언가 있네요
8028,9,올해 최고의 영화였습니다 최민식씨의 카리스마는 명불허전입니다 이순신장군의 그 위대함은 따를자가 없네요
8029,10,선조들이 격었을걸 상상하면서 보니  소름끼치게 가슴 아프고  영화끝난후엔 저절로 박수쳐진 묵직한 영화 였습니다.정치인들이 꼭 밧으면 하는 영화입니다
8030,9,긴장감의 연속..명량대첩의 현장을 경험하고왔습니다 최고입니다
8031,7,코메디  군도보단  훨  낫지만 cg티가  팍팍  보여져서   역시  국내 영화에  한계구나 싶네요
8032,10,감동적이네요 우리나라 국민이라면 꼭봐야 할영화!
8033,10,초등5중1자녀들과 같이 봤어요 교육상 최고의 영화인듯..아이들에게  우리의 선조들이 이렇게 멋있었구 우리를 지케주었다는 것을 알려주고 싶었습니다 최민식씩 연기 갑 !
8034,10,해상전투씬 멋지더이다 이순신장군님  감사합니다!!
8035,10,근래에보기드문영화입니다..
8036,10,최고
8037,10,재밌네요. 아직 12척의 배가 있나이다
8038,10,역시 명불허전이다.. 어떤놈들이 댓글이상하게 다는 놈들인지 궁금 역대급 영화다!
8039,10,평점을 메길수 없는 최고의 명화  말이 필요없는 보고느껴야되는 명화  백성이 있기에 나라가 있고 나라가 있기에 임금이 있다 가슴에 꼭 간직하길...
8040,10,너무감동적이고대밌었어요
8041,10,감동 그 자체 ~~~
8042,10,감동설움 우울감동
8043,10,감동적인 영화. 가슴뭉클하네요. 
8044,10,좋네요 일부 평점  낮게준 인간들 신경쓰지마세요 지들이 잼 없으면 다 잼없는...하여간 지들이 무슨 영화 평론한다고 ㅎㅎㅎ 많은 사람들이 잼 있다하면 잼 있음 보세요^^ 
8045,9,군데 군데 좀 부자연스런 부분도 있었지만 전체적으로 몰입하기 좋았습니다. 그리고 명량해전에서 처음에 대장선 혼자 싸우는 것이 설정 아니냐는 분들 계시는데 처음엔 우리 장수들이 다 겁먹어서 이순신 장군님의 대장선 한척만 싸웠다고 합니다. 명량해전이 너무 비현실적이라 외국에서는 의견이 분분하대요ㅋ
8046,10,슬퍼서 눈물이 나는것이 아니라 가슴이 뭉클해서 눈물이 나더라
8047,10,다 아는 이야기라고 생각했지만 그래도 역시 울컥하게 만드는 감동이 있다. 
8048,5,너무 무거운 느낌..성웅 이순신에 람보 조금 입힌 느낌.. 스토리 라인도 엉성
8049,0, cgv에 영화보러 갔더니 명량 올인 상영 ㅋㅋ 어이가 없어지만 명량 잼밌단 소리에 기대없이 봤는데 기대 이하의cj명량 초반 지루하다 몬가 있겠지 하는 생각이었지만 남는 장면은 최민식과 이정현 연기. 솔직한 평점은 7점이지만 cj의 독점에 짜증나서 0점 스크린퀘테제 ㅋㅋ 개나줘라 cj가 투자 배급하면 무조건 흥행이네
8050,3,스토리 빈약...아쉬워요 그러나 볼만했어요ㅡㅡ이순신장군이시잖아요^^
8051,1,이런영화가 흥흥돌풍????? 이순신 올곧다는 설명이 너무 지루하더라 그리고 회오리를 철저히 이용할거라면서 짜다리 그런것 같지도  않았어 거의 운? 이순신의 치밀한 작전의 산물이었던 명량을 이딴식으로 표현하다니ㆍㆍ일본하고 우리나라하고 의상 ㅠ 우리나라애들은 씻지도 않은 듯한 거지 꼬라지  ㆍ일본은 블링블링 ?
8052,10,가슴이 뭉클했습니다. 일요일인데도 올 매진이유를  알겠습니다..이순신 장군  정말로 대단한 영웅이십니다..
8053,9,"이순신 장군에 대한 존경심과 애국심이 새록새록~임금은 백성을 버리고 도망치고 웃선 관리들도 이순신이 잘되니 질투나 할 때 정작 나라를 구하는 건 승병대 민병대나 백의종군들,여성들...역시 우리나라는 예로부터 정치가들이 제일 썩었고 백성들은 훌륭했다는 걸 영화를 통해 재확인함~ "
8054,10,솔직히 류승룡엄청폼잡더니너무허무하게죽어서 쫌그랬지만 낮은평점준사람들까지 생각해서 만점줍니다 
8055,8,개인적으로 평점 8점대의 영화라고는 생각합니다. 그러나 아쉬운부분도 많이 느껴졌습니다. 이영화가 잼있는 이유는 이순신이라는 희대의 영웅이 우리나라에 존재했었다는거 그부분에 국민들이 감동받은 부분이 크고요. 이영화의 단점이라면 그런 최고의 영웅을 제대로 표현하지 못했고 전투신의 백병전이 너무 허전하다는
8056,10,5점이하 주신 분들은 도대체 얼마나 잘 만들어야 10점 주려나...진정 저런분이 또 이세상에 나올까 싶네요!
8057,10,임진왜란에 관한 배경지식(교과서가아닌)을 갖고 영화를 본다면 더욱 좋을듯 합니다.
8058,9,영웅 이순신보단 인간 이순신을 보고온듯... 전투신 CG는 좋았음...  
8059,9,초반 지루한 면이 있었으나 상황에 대한 긴장감을 유지하기에 부담되는 수준은 아니였다. 최민식의 연기는 단연 최고였다. 이순신이 살아온다는 느낌이었다. 정말 재미있게 감동있게 보았다. 
8060,10,감명 깊었습니다. 최고의 영웅 이순신!
8061,10,친구는 재미없다는데 난 재밌슴 친구꺼까지 10점줌
8062,1,빈약한 스토리로 전반부 다 보내고 후반부는 어이상실. 1대 300 전투. ;; 
8063,8,기대가 크면 실망도 큰 법. 그리고 내가본 극장만 그런거야 아니면 영화 자체가 그런거야. 배경음이 ㄴ너무 커서 대사가 종종 웅얼거려
8064,10,"CGV목동에서 관람했는데, 배우분들 무대인사도 함께 했습니다. 김한민감독님, 최민식님, 류승룡님, 조진웅님, 권율님, 박보검님... 이렇게 참석하셨는데, 영화가 안겨주는 여운을 더한 것 같습니다. 배우분들이 들려주신 영화에 대한 자부심이 당연하다 싶을 만큼 감동이었어요. 집에 와서 토란과 비슷한 감자를 먹었네요."
8065,10,최고의 감동 최고의 영화입니다.
8066,10,나의 평점은 9점!! 아무리 보는 시각이 다르다고 해도 0점 준 일부 이들에 대한 보너스~~그리고 최근에 본 영화중 최고!!
8067,1, 엄청난 자본과 명배우들을 쓰고도 이런 졸작이 나오다니 한심하다 산만한 스토리전개 불필요한 신파극 끼워넣기 고증은 엉망 CJ가 알바들 풀어서 평점조작까지 하고 있고 ㅉㅉ
8068,8,볼만합니다!! 근데~ 좀더~이순신이 고뇌하는시점에서 조선의답답함상황을 좀더 이순신목을조여쓰면하는 아쉬움!!
8069,10,슬펏다. 서글프고. 죄송했다.
8070,10,"오랜만에 영화다운 영화 본 것 같아 기분이 좋네요. 두시간이 넘는 러닝타임에도 불구하고 전혀 지루하지 않았고, 오히려 손에 땀을 쥐고 봤어요. 배우들의 연기나 감독의 역량, 거슬리지 않은 CG까지. 정말 어느 것 하나 부족한 게 없었네요. 이런 역사가 담긴 영화가 흥행 하길 기원합니다."
8071,10,말도 글도 필요 없는 영화  진정한 충은 임금에게 향하는 것이아니라 백성을 향한 것이다 위정자 모리배 개눌당을 그만 좀 찍어 줘라 미개한 백성들아 
8072,10,보는 내내 눈물이..홀로 서있는 이순신장군! 홀로 서 있는 지금 이시대의 아버지들! 많은 힘과 깨달음을 주는 영화였습니다
8073,4,애국심을 이용하여 성공한영화. . .     전투씬에서는 현실성이 너무 떨어졌고  차라리 드라마 이순신에서 명량대첩을 다룬부분이 더욱 공감이 감
8074,10,긴장강땜에조마조마  아는내용이지만 연출도좋고 연기가끝내주는 올해최고영화
8075,10,전투장면 감동감동 최민식연기에 또 한번 감동감동
8076,10,정말 오랜만에 좋은 한국영화^^ 이순신 장군에 대한 내용들이 전세계로 알려지길 바랍니다. 
8077,10,다아는내용인데도 끝까지 긴장감을 놓지못하게하는전개 이걸영화화할생각을 어찌하셨고 현실로 옮기셨는지..대단합니다 역시 최종병기활의 감독님 답네요 이제믿고보겠어요 재밌게잘봤어요
8078,6, 오락물로는 성공(해상전투신)... 그러나 너무 애국심에 기대진 않는지... 볼만한 영화입니다. 군도와 비교를 많이 하는데.. 영화완성도는 군도가 더 높지 않을까 생각됩니다...
8079,10,최민식은 울 영화계의 없어서는 안될 보배
8080,10,감동 받았어요. 두려움을 용기로 바꾸는 것!! 그 내용을 담은 것 같아요
8081,1,순천cgv개쩔은 극장임 절대 갈곳이 못됨 명량을 정말 재미없게 보는데 단단히 한몫했음 
8082,9,군도20점 명량90점 재미있게  잘봤습니다
8083,9,재밌는영화 초반과 아들설정이 약간 약하긴 했지만 이정도면 최고!!
8084,10,이순신...100원짜리 동전에만 있기는 아까운 분
8085,10,너무감동적이네요  
8086,9,"현실 비판이 좀 아쉬웠지만, 애국심을 자극하지 않고도 훌륭했습니다~"
8087,10,간만에 좋은영화네요 잼있게 잘봤어요
8088,10,와우~~정말로 대박!!!  한번더 보고싶어요 
8089,9,"잘만들었네요. 군도 30점, 명량 80점 20점 빠진건 끝이 좀 살짝 느슨해지는 느낌"
8090,10,역사를 알자~! 배우들 모두 연기 굿~! 특히 이정현 ㅜㅜ
8091,10,정말 대박이라는 말밖에는....어디하나 빠지는것없이 보는내내...제대로 느꼈음! 우리도 다시한번 똘똘뭉쳐 용기내 봅시다!  선조들처럼....^^
8092,10,감동감동~~말이필요없는 영화~~♡
8093,9,몰라~다른건 다 모르겠고 저 살자고 거북선에 불지르고 도망쳤던 그 장수놈에게 화살 꽂힐때 앗싸! 하고 외쳤고 불에 탄 거북선의 용머리가 무너질때 내가슴도 와르르 무너지더라..비록 살짝 허구가 섞였을지라도 재미는 있었어..
8094,9,오락도 이정도면 최고 임^^
8095,10,영화는 참 잼있게 봤는데 ... 그때나 지금이나 ... 정치인들은 입으로만 나라에 충성하고 ... 민초들만 나라에충성해서 씁쓸하다.
8096,9,아주 약간은 지루하지만 넘 넘 감동적인 영화였습니다~~  
8097,7,"니혼자 다해묵어라 말하기엔  어마무시한 실화라 , 어깨힘주며  2시간끌고가기엔 다소 무리가!! 울컹거리는 부분과 애국심을 유발시켰으니 그걸로도됐다!"
8098,3,음악의 조화는 좋았다 그런데  아무리봐도 불멸의 이순신보다 인간적 고뇌와 배우들의 인물몰입도가 너무도 아쉽다 따로국밥같았다 참 좋은소재를 더 많이 풍부하게 표현했으면 하는 안타까움이
8099,10,아~ 최고 중에 최고입니다.!!!! 스토리 탄탄하고 연기두 작살나고!! 완전짱!!
8100,10,펑펑 울었다 이순신의 역사를 검색하고 또한번더 울었다
8101,5,민족적 의무감에 ᆢ감성코드의  동조감에ᆢ유감스럽게도 그게 다임ᆢ 전작을 넘 인상깊게 본 탓인가 훨씬 못미침ᆢ
8102,10,재미 있었습니다 ᆢ킬링타임용 영화가 아니라 같이본 아이들과 한산도 ᆞ노량에 대해서도 얘기해보는 뜻깊은 영화였습니다 ^^
8103,10,정말 단언컨대 최고의 영화. 이시대를 살고있는 부끄러움이 자긍심과 희망 으로 기대되는 영화. 정말 최민식은 이 영화를 찍기 위해 존재하는가! 이번에는 혼자 다시 봐야겠다.
8104,1,300 제국의 부활에서의 살라미스 해전을  힌트로 접근한 영화 아녀?   보기엔 좀 찝찝한 영화.
